ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,prev_1d_change,prev_3d_change,prev_5d_change,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
3035.TW,0.2226028305487978,0.218549355292419,0.1898472973168407,-0.15373362588884762,0.08525808990713664,1.6566265060240948,-5.857740585774063,-1.603498542274051,49.140271493212666,49.04964539007092,49.20442702275568,45.378151260504204,48.78048780487805,15,256.55298297142156
2356.TW,0.09707238229745434,0.09301164688393117,-0.08336789931513047,0.09694137047042246,-0.04229308422716461,-1.8315018826859042,-4.4563281069486145,-9.152544959116792,48.77828054298642,48.87234042553192,48.740888926525066,49.57983193277311,46.7479674796748,0,242.71930930749133
2357.TW,0.08392311821690265,0.0778610594993012,-0.11795040536359727,0.08716998007758259,0.21144228198316664,-2.628918099089994,-4.083665338645415,-5.402750491159136,48.1447963800905,48.262411347517734,48.233676502145286,42.857142857142854,45.52845528455284,15,248.02648237144922
2383.TW,0.14319320486644857,0.12987088290363877,-0.14308419494335237,0.16628693020000096,0.16702543763965758,-3.1284916201117285,-8.640674394099058,-7.765957446808514,48.41628959276018,48.49645390070922,48.55553627835473,47.89915966386555,48.3739837398374,30,271.7414231755271
2360.TW,0.09883441266446272,0.0835414319027675,-0.21841007281017027,0.33036616531194973,0.08557609488808432,-0.3289473684210509,-12.173913043478258,-4.716981132075471,46.15384615384615,45.97163120567375,46.20016042347446,48.739495798319325,47.5609756097561,15,249.6261091910698
2454.TW,0.12677025320105953,0.12032394276879035,-0.44070789959458007,0.3194426575708975,0.2727910988150507,-1.5625,-6.319702602230482,-7.352941176470584,48.05429864253394,47.95744680851064,47.99580006272451,47.89915966386555,48.3739837398374,0,240.28068891747205
6505.TW,-0.026173906134218956,-0.017804944074734815,0.0009663427032067046,-0.08054912675184848,-0.07583713739571951,-1.809961572248986,1.718747615814209,1.718747615814209,45.61085972850679,46.04964539007092,45.88034183280088,36.134453781512605,42.68292682926829,0,216.35822756215947
2412.TW,0.01180108430487701,0.018426806036138173,-0.2357639300361326,0.020918972423459983,0.022984250044625804,0.4149377593360981,1.2552301255230214,2.1097046413502074,38.82352941176471,39.035460992907794,38.925096021059026,41.17647058823529,40.243902439024396,0,198.20445945299122
2308.TW,0.10589834320774134,0.10500187734188565,0.6190777426128545,0.33024669259311157,0.052462415080289024,-0.6226650062266526,-3.2727272727272716,-5.45023696682464,48.959276018099544,49.17730496453901,49.06612214904044,51.26050420168067,46.7479674796748,0,245.21117481303446
2881.TW,0.08425886527172001,0.08175600889469417,0.5003206666465008,0.2795053692369481,0.13627799887389344,-4.226922121535148,-6.106868768252949,-6.311211050551002,48.23529411764706,48.297872340425535,48.73917284951439,57.98319327731093,50.81300813008131,15,269.06854071497924
3017.TW,0.3039330380225401,0.29263331447428353,-0.13464686566479694,0.6926092160127076,0.4228185364363866,1.777777777777767,-0.5788712011577379,-3.1029619181946355,51.49321266968325,51.92907801418439,51.3527533351442,52.10084033613446,52.84552845528455,15,274.7214128104308
3006.TW,0.1337490164895311,0.14245733210807368,-0.20627558192720133,0.06359137121415409,0.109302404409746,-4.7764273422298835,-3.600823158321398,-3.302378253092275,50.678733031674206,50.659574468085104,50.90134589023465,46.21848739495798,46.34146341463415,0,244.7996041995861
2408.TW,0.0014508602274960715,0.010181795548110885,-0.46835559817614053,-0.02789820919368223,-0.010814845536732953,-4.179109032474349,-4.888893410011574,-6.277376717894612,47.33031674208144,47.88652482269503,47.78222392587474,42.857142857142854,43.49593495934959,0,229.35214330714368
2344.TW,0.05754841460479385,0.0723556893854464,-0.3937232445327442,-0.08584171273613234,-0.0362716146299015,-3.3663381444345553,-3.7475374699949993,-5.426355271046813,46.60633484162896,47.12765957446808,46.92202853375897,40.33613445378151,40.65040650406504,0,221.64256390770257
8046.TW,0.1760158973300144,0.15192124249082092,-0.2788088914660097,-0.1188888160945208,-0.1470237602577619,-4.188481675392675,-0.27247956403270157,-3.1746031746031744,49.7737556561086,49.361702127659576,49.64054737437916,42.857142857142854,47.15447154471545,15,253.78761956000565
3037.TW,0.1866330341852316,0.16357007810516289,0.11017186587604766,0.21188292938074438,0.016805191694143302,-6.0975609756097615,-2.777777777777779,1.3157894736842035,50.04524886877828,49.8936170212766,50.09459480015899,44.537815126050425,43.90243902439025,15,253.47371484065454
2891.TW,0.05283653785629638,0.05909837020183856,-0.2146295838911977,0.22943782404757596,0.13862160763341005,-2.8378357758393147,-3.748320664997251,-10.572139102838262,48.68778280542986,48.836879432624116,48.91127689639663,54.621848739495796,50.0,15,266.0577878739464
2882.TW,0.04645221719029386,0.042100177379195164,0.2803271020452018,0.32114569122125214,0.14162568702564246,-2.49220957971541,-4.281350132155337,-4.718414943859495,47.601809954751126,47.49645390070922,47.76970201610739,53.78151260504202,46.7479674796748,15,258.3974459562845
2353.TW,0.10896777302407193,0.10813360071506833,-0.28106861911565806,0.04662538662711431,0.08210071496712465,-1.9108232278948867,-2.428717525324031,-3.144654037753025,49.321266968325794,49.28368794326241,49.40611825456231,44.537815126050425,43.90243902439025,15,251.45132731659118
1513.TW,0.22903998380262774,0.25010239731107864,0.7341582079861425,0.5963399013711576,0.23944961037241047,-1.342281879194629,-3.5010940919037226,-4.751619870410362,48.50678733031674,49.02127659574468,48.67476581715621,48.739495798319325,45.52845528455284,35,275.4707808260898
8996.TW,0.23737176314949357,0.29839519182588603,-0.849393239279032,0.5876436417265449,0.08887715147590881,-1.2820512820512775,-3.8701622971285876,-15.19823788546255,48.23529411764706,48.787234042553195,47.9967475849584,51.26050420168067,45.1219512195122,15,256.4017311663515
6282.TW,0.07194708190192166,0.07160110762356413,-0.18679542334204838,0.0083106858741985,-0.11495632932440675,-2.5673940447043297,-3.312099967033244,-4.166661047373344,48.1447963800905,48.33333333333333,48.45938359865354,45.378151260504204,41.46341463414634,0,231.7790792067279
1795.TW,0.1269030190254397,0.12546577731175412,-0.1008896744488457,0.008432418573413793,0.027309218971387883,-1.9064124783362169,-1.221640488656195,0.7117437722419906,47.782805429864254,47.87943262411347,47.841318496098914,47.05882352941176,45.9349593495935,0,236.4973394290819
2388.TW,0.17871696366865011,0.12114844474083322,-0.22754145771784595,-0.09417393936736551,0.05995157640474837,-5.118110236220474,-2.822580645161288,-2.0325203252032575,46.06334841628959,45.04964539007092,45.46103914644891,36.97478991596639,45.9349593495935,0,219.48378221836933
