ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,prev_1d_change,prev_3d_change,prev_5d_change,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
2412.TW,0.01068660547147561,0.01784027842876962,-0.29012158135235,0.006869174858376061,0.012661845609313728,0.0,0.8438818565400741,0.8438818565400741,38.712601994560295,38.921985815602824,38.73861583457883,39.49579831932773,39.43089430894309,0,195.2998962730128
2308.TW,0.10875305937448951,0.10600972813298301,0.6787911663466348,0.3183594212738552,0.06163257293673594,-0.363636363636366,-2.6066350710900466,-2.2592152199762183,49.048050770625565,49.17730496453901,49.196658279576575,51.26050420168067,47.15447154471545,0,245.8369897611373
2881.TW,0.0893443728797779,0.08583099085135629,0.742979277988835,0.31321678624073396,0.17838689786372924,-0.7633554760501204,-0.9793269977536045,2.1324372148342485,48.32275611967361,48.35460992907801,48.907005017346556,57.98319327731093,51.6260162601626,35,290.1935806035717
3017.TW,0.30484411002049433,0.29143911729211597,-0.2716937593800756,0.6751455229388266,0.4240667926877668,-0.14471780028944004,-2.6798307475317307,-4.958677685950407,51.4959202175884,51.84397163120567,51.28748526987613,52.10084033613446,52.84552845528455,15,274.5737459100892
3006.TW,0.1381412621515592,0.14711169877822713,0.055073690287729564,0.08124739568846442,0.12750657811556582,1.028806616663247,1.3415845220767109,-1.701706257928659,50.67996373526745,50.68794326241135,50.8547258436146,46.21848739495798,46.34146341463415,0,244.78258365088553
2408.TW,0.005110148980747302,0.012276695379529306,0.08103164408676075,-0.008451799921813923,-0.006907128851839937,-0.8888866283275454,-2.3357641957972186,-7.468881463273491,47.32547597461469,47.80141843971631,47.71695586060667,42.857142857142854,43.08943089430895,0,228.79042402638947
2344.TW,0.06070761149557802,0.0740072336338591,0.12421813943154032,-0.07459133640021827,-0.0238979677817602,-0.394478816429622,-2.1317800516462704,-0.5905496881222105,46.69084315503173,47.12765957446808,46.97797258970302,41.17647058823529,41.05691056910569,0,223.02985647654384
8046.TW,0.18222488440023463,0.159494538005649,0.05923357742172549,-0.0908400456439503,-0.10585764873166706,6.539509536784749,3.4391534391534417,10.764872521246449,49.86400725294651,49.41843971631205,49.752435486267274,42.857142857142854,47.5609756097561,25,264.4530009224248
3037.TW,0.19692633439862858,0.1802988992365193,0.7646387415382053,0.2779592713965841,0.09073309358625349,8.838383838383844,13.421052631578956,22.79202279202279,50.13599274705349,50.06382978723404,50.22513093069512,44.537815126050425,44.3089430894309,70,309.27171168046397
2891.TW,0.05550759852013659,0.05693075242294615,-0.02120523169940747,0.2504095614152855,0.1637151131938616,-0.9370776129043246,-7.9602007517610485,-9.424721218925159,48.77606527651859,48.836879432624116,49.04181302693276,55.46218487394958,50.81300813008131,0,252.92995074010634
2882.TW,0.05032667835836661,0.045312754596175404,0.5154917367936553,0.3428754470865731,0.1673520327399205,-0.1529028620611328,-0.6088187443897275,2.6729632365140032,47.68812330009066,47.5531914893617,47.91888616529153,53.78151260504202,47.5609756097561,65,309.502689169542
2353.TW,0.11051253351622603,0.10844251519577912,-0.2501208034823136,0.04632516378986505,0.1590183351140704,-0.9503631736928808,-1.6771472206811966,0.21368010779616586,49.32003626473255,49.255319148936174,49.396794245238304,44.537815126050425,44.3089430894309,0,236.81890787438834
1513.TW,0.23067370598665668,0.24929712164110263,0.727691836538504,0.5864531617913255,0.2408383792092764,-2.188183807439825,-3.455723542116629,-1.9736842105263164,48.5947416137806,49.078014184397155,48.82394996634036,49.57983193277311,45.9349593495935,35,277.01149704688476
8996.TW,0.24034086144668212,0.29333537611425853,-0.9908711352769457,0.578034809883023,0.1292554956838333,-1.1235955056179803,-12.77533039647577,-15.474919957310561,48.32275611967361,48.787234042553195,48.05269164090245,51.26050420168067,45.9349593495935,15,257.3581453544034
6282.TW,0.07521556609873106,0.07411762339242035,0.18732060368707038,0.02568953986037338,-0.08663242215951573,0.1273865912370553,-0.7575738601520388,0.2550981433031785,48.23209428830462,48.4468085106383,48.60856774783768,46.21848739495798,41.86991869918699,0,233.37587664092555
1795.TW,0.1296428784134585,0.12982566401383697,0.13344951192445595,-0.008542031345148783,0.046915196585914656,1.5706806282722585,3.558718861209975,-3.161397670549082,47.86944696282865,47.99290780141843,47.934558589339005,47.05882352941176,46.34146341463415,0,237.197200297632
2388.TW,0.18260110617323433,0.12564226046885613,0.4451644330711025,-0.08692524482798979,0.0698659747420252,1.2096774193548487,2.0325203252032464,-0.7905138339920903,46.056210335448775,45.078014184397155,45.45171513712491,36.134453781512605,45.9349593495935,15,233.65535278807693
