ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
2449.TW,0.13375154475026893,0.12284169173586454,1.710067957555942,0.4568835718929161,0.3520718678019592,49.81818181818182,49.401709401709404,49.58467287229264,47.89915966386555,48.3739837398374,25,270.0777074958868
5388.TW,0.058134315376054436,0.04941825286317992,0.2999418238978173,-0.043457052351066866,0.02450892667530091,48.36363636363637,48.83903133903134,48.53425824479069,46.21848739495798,45.9349593495935,5,242.89037269200986
2376.TW,0.20829591876802164,0.23310022747975276,0.10197942890891212,0.17227634308088263,0.09840708018110633,49.90909090909091,50.37037037037037,49.779218032708656,45.378151260504204,44.3089430894309,5,244.74577366210505
2603.TW,0.22949828886834586,0.2339895523865481,-0.5474834706409164,0.16958892281725685,0.24164726922142665,49.90909090909091,49.65811965811966,49.59300141359393,47.89915966386555,48.78048780487805,5,250.83985944954807
3035.TW,0.22474435435895015,0.22054360084034683,0.6621408284936742,-0.14024664865206193,0.1672778459592839,49.18181818181818,49.08831908831909,49.20442702275568,44.537815126050425,49.1869918699187,5,246.19937128886207
2356.TW,0.10610312398456084,0.10147701563355718,0.4846065089539297,0.14720349568437743,0.13434737709451683,48.90909090909091,48.995726495726494,48.983313168949316,50.42016806722689,48.3739837398374,5,250.682282380831
2357.TW,0.08929153367369551,0.08287779308342712,0.25073164760340105,0.10403056704903803,0.24802167992858679,48.18181818181818,48.2977207977208,48.354888623357404,42.016806722689076,46.34146341463415,10,243.1926977402196
2383.TW,0.15107299642594077,0.13721556607805577,0.49926029029822694,0.24676902098070483,0.24099693212584922,48.54545454545455,48.61823361823362,48.79796052077897,49.57983193277311,49.59349593495935,10,255.13497655219962
2360.TW,0.10314446021478837,0.08752457494037384,0.3706717092540407,0.36061095855530056,0.1129110437140084,46.18181818181818,45.99715099715099,46.20016042347446,49.57983193277311,47.5609756097561,15,250.51993714497286
2454.TW,0.13421813397228846,0.12729230979051626,0.3380044052223933,0.36232697487100823,0.3018146677060861,48.27272727272727,48.162393162393165,48.17761824454269,49.57983193277311,48.78048780487805,5,247.9730584173143
6505.TW,-0.027888489857642657,-0.019379715614688,-0.1346702660802342,-0.165406784275344,-0.08435426247895121,45.63636363636363,46.07549857549857,45.94094789340694,35.294117647058826,42.68292682926829,5,220.6298545815963
2412.TW,0.009947913897202955,0.01671440802812323,-0.27525684681112994,-0.010668356462781933,0.014533658493650617,38.72727272727273,38.94586894586894,38.68267177863478,39.49579831932773,39.43089430894309,5,200.28250608004726
1301.TW,-0.03931645032114747,-0.031820156873669236,-0.254777847753891,-0.22041387478443086,-0.1385780106865519,44.54545454545455,44.49430199430199,44.66046649704061,36.97478991596639,38.61788617886179,0,209.29289913162535
1303.TW,-0.02209296267212751,-0.022551678313205627,-0.05200790124975675,-0.1879803745686826,-0.12511268669004758,46.36363636363636,46.4031339031339,46.44238555191945,37.81512605042017,38.21138211382114,0,215.23566398293102
2308.TW,0.11143829409043662,0.11020181212030693,0.9576755936736805,0.33051434893087284,0.08191606908886787,49.18181818181818,49.38746438746439,49.49036457328287,52.94117647058824,47.96747967479675,25,273.96830328795045
2881.TW,0.09047216623767312,0.08758156742435001,0.763476826473945,0.3122112687516019,0.18961183952912217,48.36363636363637,48.41880341880342,49.102809213150756,57.98319327731093,52.03252032520326,30,285.9009625981047
3017.TW,0.3081321061644276,0.29652927795308104,0.31257271771324713,0.6905426544450171,0.4492438066800014,51.63636363636363,52.06552706552706,51.41335939575026,53.78151260504202,54.0650406504065,10,272.9618033530895
3006.TW,0.13729525447200783,0.14582558605750498,0.19213492551558867,0.07276809997130927,0.11379136855278033,50.63636363636363,50.61965811965812,50.65892164781041,45.378151260504204,45.52845528455284,0,242.8215499488892
2408.TW,0.007264399410691864,0.015679859000192295,0.31098631257221454,0.012346459498709723,0.013043618876298384,47.45454545454545,48.005698005698,47.8428299864808,43.69747899159664,44.3089430894309,0,231.30949552775178
2344.TW,0.0628193342556428,0.07737002876167397,0.32591792988852725,-0.04811245500405364,-0.002645772977107831,46.81818181818182,47.32905982905983,47.103846715577156,42.857142857142854,41.86991869918699,5,230.97814991914868
8046.TW,0.17943521128230927,0.15503009100310816,-0.02954228264472529,-0.1377354180626392,-0.08992149965802926,49.90909090909091,49.48717948717949,49.82236555619734,42.857142857142854,48.3739837398374,5,245.449762549448
3037.TW,0.18560800674564387,0.16250869354404557,0.1990027325982336,0.176427027655818,0.07991234707776396,50.0,49.85042735042735,49.97338267894687,43.69747899159664,44.3089430894309,0,237.83023211040177
2891.TW,0.06300869296473828,0.06868000065133031,0.353485801931771,0.30641802367540244,0.20392964552337026,48.90909090909091,49.04558404558405,49.33551932063906,56.30252100840336,51.6260162601626,10,265.21873154388
2882.TW,0.05101270233416352,0.04636531667326121,0.5049542789069859,0.3366066697154719,0.17449873880812705,47.72727272727273,47.61396011396011,48.072732319137685,52.94117647058824,47.96747967479675,25,269.32262130575555
2353.TW,0.11234480067068858,0.11130213278522785,-0.08719662887062708,0.012750598553251809,0.17628308740306173,49.36363636363637,49.32336182336182,49.46672431516838,43.69747899159664,44.3089430894309,0,236.1601445831941
1513.TW,0.23442688369828962,0.2552524101767834,1.2047413142768792,0.6121167341023198,0.27006892066342886,48.63636363636364,49.14529914529915,48.97779612018651,50.42016806722689,46.34146341463415,30,273.5210903837103
2308.TW,0.11143829409043662,0.11020181212030693,0.9576755936736805,0.33051434893087284,0.08191606908886787,49.18181818181818,49.38746438746439,49.49036457328287,52.94117647058824,47.96747967479675,25,273.96830328795045
8996.TW,0.2529293527768802,0.3132694722907407,-0.15068626198003368,0.6826974214716338,0.17303656454337438,48.45454545454545,48.995726495726494,48.178565766776586,52.94117647058824,46.34146341463415,0,244.9114776022709
6282.TW,0.0761047842855439,0.07550502646818726,0.226921347783969,0.019307024334301672,-0.07748218038458198,48.18181818181818,48.368945868945865,48.580595719865656,45.378151260504204,41.86991869918699,0,232.3794297303209
1795.TW,0.12677928135625938,0.12534340645107245,-0.07298473772229735,0.024795893286746775,0.024949112956594473,47.81818181818182,47.91310541310541,47.78071243549285,47.89915966386555,45.9349593495935,0,237.34611868023916
2388.TW,0.18124695673460928,0.12327888900138882,0.5576411005992961,-0.11738461709890002,0.18315191126315908,46.0,44.98575498575498,45.339827025236794,35.294117647058826,46.34146341463415,0,217.96116307268474
