ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,prev_1d_change,prev_3d_change,prev_5d_change,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
3017.TW,0.30525243146491754,0.28983286053236224,-0.27746539388419544,0.6990054269617891,0.4263883624550207,-1.5669515669515688,-3.221288515406162,-4.951856946354882,51.542649727767696,51.84397163120567,51.32245030484117,52.94117647058824,53.06122448979592,15,275.7114726241987
3006.TW,0.13733230179323797,0.14587607209474618,0.01081310272520604,0.05561643068272186,0.12382780244802424,0.9345730716131762,-1.0183299705468052,-3.7623792591661376,50.635208711433755,50.61702127659574,50.749830738719496,45.378151260504204,46.12244897959184,0,243.50266096684504
2408.TW,0.00592213515450597,0.012499723116703634,0.12511883828741102,-0.025663347607856084,-0.003307212527449302,-0.2954164804395587,-3.708985065214998,-7.534246575342463,47.368421052631575,47.80141843971631,47.75192089557171,42.857142857142854,43.26530612244898,0,229.04420936751143
2344.TW,0.061121041493693545,0.07332976978312461,0.1477952737888659,-0.0973557745852569,-0.022385392889319948,0.0,-1.7441816623948503,-0.7827744092481992,46.73321234119782,47.12765957446808,47.01293762466806,41.17647058823529,41.224489795918366,0,223.27476992448766
8046.TW,0.17645078389852298,0.1481427626861074,-0.2353244207311392,-0.14766965759772374,-0.13298159642765242,-2.1333333333333315,-1.608579088471851,2.5139664804469275,49.81851179673321,49.276595744680854,49.670850404682184,42.016806722689076,47.3469387755102,15,253.12970344429553
3037.TW,0.1890775991543187,0.17073469326394808,0.3976503280452217,0.21685855106665475,0.05502839666871231,3.664921465968596,4.485488126649084,11.864406779661007,50.09074410163339,50.06382978723404,50.15520086076505,44.537815126050425,44.08163265306123,60,298.92922252874416
2891.TW,0.05640912913905073,0.053196038124829925,0.020425331082634213,0.25231378070067134,0.16820814472895623,-0.7968208223088746,-7.204972735102877,-6.508140773880311,48.82032667876588,48.836879432624116,49.12339810851785,55.46218487394958,51.02040816326531,0,253.26319725712273
2882.TW,0.05051126468027351,0.04521044840600355,0.545873309468873,0.3356529908657325,0.16865919557584316,0.6153869628906294,-0.15266942613907375,5.314014706671877,47.73139745916515,47.6241134751773,48.01212625853162,53.78151260504202,47.755102040816325,65,309.9042518387324
2353.TW,0.11147609001687006,0.1092715687552635,-0.2182916048363787,0.044318236345348296,0.16354642290511917,0.21163698226687178,-0.733757407170299,3.4972644243083995,49.364791288566245,49.32624113475177,49.46672431516838,44.537815126050425,44.48979591836735,15,252.18536778290417
1513.TW,0.2328706701223755,0.25151827783627634,0.860231638537519,0.5840922206566254,0.25075275548131354,-2.972399150743099,0.21929824561404132,10.120481927710845,48.63883847549909,49.148936170212764,48.91719005958045,49.57983193277311,46.12244897959184,60,302.4072456176573
8996.TW,0.24157967740223588,0.28642548755348285,-0.9848382093523532,0.5894130472961471,0.13436917324016723,-2.0782396088019572,-13.217768147345609,-15.327695560253696,48.366606170598914,48.787234042553195,48.08765667586749,52.10084033613446,46.12244897959184,15,258.4647862047459
6282.TW,0.07516818097144831,0.07331353554651804,0.19004487698025288,0.013941349347729217,-0.08750596915297112,0.3836356310299882,-0.5069727733119311,0.25542393415998177,48.185117967332125,48.37588652482269,48.550292689562625,45.378151260504204,41.63265306122449,0,232.12210150344612
1795.TW,0.12833403395400453,0.12899160721687625,0.06812082481773764,-0.0033188195402746325,0.040695745844337744,-0.3478260869565264,1.5957446808510634,-5.289256198347103,47.82214156079855,47.92198581560283,47.841318496098914,47.05882352941176,46.12244897959184,0,236.7667183815039
2388.TW,0.18166824848642088,0.12451245996779518,0.4104138427854776,-0.1083325562691269,0.06521368313136061,1.6393442622950838,-0.40160642570281624,6.896551724137923,46.007259528130675,45.00709219858156,45.37013005553982,35.294117647058826,45.714285714285715,15,232.39288514359663
